2022-05-18 12:05:221 INFO  HomePage :77 - verifying search results : [[ChromeDriver: chrome on WINDOWS (c4810654d9e02806a2fb20d810390e5f)] -> css selector: .listing-search-title]
2022-05-18 12:05:21 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 12:05:285 INFO  HomePage :31 - mouse hover on buy and sell : [[ChromeDriver: chrome on WINDOWS (22ca106d8b21c8da67c39760ee25ba4f)] -> xpath: //a[contains(text(),'buy + sell')]]
2022-05-18 12:05:115 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 12:05:482 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 12:05:539 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 12:05:881 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 12:05:955 INFO  HomePage :31 - mouse hover on buy and sell : [[ChromeDriver: chrome on WINDOWS (8802afdeedae64509fc543b747495511)] -> xpath: //a[contains(text(),'buy + sell')]]
2022-05-18 12:05:924 INFO  HomePage :43 - Verify New & Used Car Search - carsguide Text :[[ChromeDriver: chrome on WINDOWS (8802afdeedae64509fc543b747495511)] -> xpath: //h1[contains(text(),'New & Used Car Search - carsguide')]]
2022-05-18 12:05:06 INFO  HomePage :49 - select make : Jeep
2022-05-18 12:05:55 INFO  HomePage :55 - select model : Cherokee
2022-05-18 12:05:128 INFO  HomePage :61 - select model : ACT-All
2022-05-18 12:05:237 INFO  HomePage :66 - select model : $20,000
2022-05-18 12:05:310 INFO  HomePage :71 - select model : [[ChromeDriver: chrome on WINDOWS (8802afdeedae64509fc543b747495511)] -> xpath: //input[@id='search-submit']]
2022-05-18 12:05:776 INFO  HomePage :77 - verifying search results : [[ChromeDriver: chrome on WINDOWS (8802afdeedae64509fc543b747495511)] -> css selector: .listing-search-title]
2022-05-18 12:05:187 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 12:05:78 INFO  HomePage :31 - mouse hover on buy and sell : [[ChromeDriver: chrome on WINDOWS (fcd6379f6c285cf046e2572fbdc7cae5)] -> xpath: //a[contains(text(),'buy + sell')]]
2022-05-18 12:05:827 INFO  HomePage :49 - select make : Jeep
2022-05-18 12:05:903 INFO  HomePage :55 - select model : Cherokee
2022-05-18 12:05:962 INFO  HomePage :61 - select model : ACT-All
2022-05-18 12:05:26 INFO  HomePage :66 - select model : $20,000
2022-05-18 12:05:131 INFO  HomePage :71 - select model : [[ChromeDriver: chrome on WINDOWS (fcd6379f6c285cf046e2572fbdc7cae5)] -> xpath: //input[@id='search-submit']]
2022-05-18 12:05:370 INFO  HomePage :77 - verifying search results : [[ChromeDriver: chrome on WINDOWS (fcd6379f6c285cf046e2572fbdc7cae5)] -> css selector: .listing-search-title]
2022-05-18 12:05:110 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 12:05:948 INFO  HomePage :31 - mouse hover on buy and sell : [[ChromeDriver: chrome on WINDOWS (3b6eb85af6c6e9307e58aae905182c0b)] -> xpath: //a[contains(text(),'buy + sell')]]
2022-05-18 12:05:602 INFO  HomePage :43 - Verify New & Used Car Search - carsguide Text :[[ChromeDriver: chrome on WINDOWS (3b6eb85af6c6e9307e58aae905182c0b)] -> xpath: //h1[contains(text(),'New & Used Car Search - carsguide')]]
2022-05-18 12:05:706 INFO  HomePage :49 - select make : Jeep
2022-05-18 12:05:792 INFO  HomePage :55 - select model : Cherokee
2022-05-18 12:05:843 INFO  HomePage :61 - select model : ACT-All
2022-05-18 12:05:992 INFO  HomePage :66 - select model : $20,000
2022-05-18 12:05:62 INFO  HomePage :71 - select model : [[ChromeDriver: chrome on WINDOWS (3b6eb85af6c6e9307e58aae905182c0b)] -> xpath: //input[@id='search-submit']]
2022-05-18 12:05:845 INFO  HomePage :77 - verifying search results : [[ChromeDriver: chrome on WINDOWS (3b6eb85af6c6e9307e58aae905182c0b)] -> css selector: .listing-search-title]
2022-05-18 12:05:567 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 12:05:607 INFO  HomePage :31 - mouse hover on buy and sell : [[ChromeDriver: chrome on WINDOWS (6bd9a5d2c55a8b33127b6913e3b178ba)] -> xpath: //a[contains(text(),'buy + sell')]]
2022-05-18 12:05:987 INFO  HomePage :49 - select make : Jeep
2022-05-18 12:05:132 INFO  HomePage :55 - select model : Cherokee
2022-05-18 12:05:195 INFO  HomePage :61 - select model : ACT-All
2022-05-18 12:05:275 INFO  HomePage :66 - select model : $20,000
2022-05-18 12:05:348 INFO  HomePage :71 - select model : [[ChromeDriver: chrome on WINDOWS (6bd9a5d2c55a8b33127b6913e3b178ba)] -> xpath: //input[@id='search-submit']]
2022-05-18 12:05:210 INFO  HomePage :77 - verifying search results : [[ChromeDriver: chrome on WINDOWS (6bd9a5d2c55a8b33127b6913e3b178ba)] -> css selector: .listing-search-title]
